location	variant	date	sequences
Kentucky	22E	2023-01-24	9
Louisiana	22E	2023-01-24	12
Maine	22E	2023-01-24	4
Maryland	22E	2023-01-24	18
Massachusetts	22E	2023-01-24	2
Michigan	22E	2023-01-24	50
Minnesota	22E	2023-01-24	27
Mississippi	22E	2023-01-24	5
Missouri	22E	2023-01-24	4
Montana	22E	2023-01-24	1
Nebraska	22E	2023-01-24	5
Nevada	22E	2023-01-24	8
New Hampshire	22E	2023-01-24	1
New Jersey	22E	2023-01-24	8
New Mexico	22E	2023-01-24	9
New York	22E	2023-01-24	28
North Carolina	22E	2023-01-24	55
North Dakota	22E	2023-01-24	4
Ohio	22E	2023-01-24	14
Oklahoma	22E	2023-01-24	8
Oregon	22E	2023-01-24	16
Pennsylvania	22E	2023-01-24	18
Puerto Rico	22E	2023-01-24	4
Rhode Island	22E	2023-01-24	4
South Carolina	22E	2023-01-24	26
South Dakota	22E	2023-01-24	5
Tennessee	22E	2023-01-24	17
Texas	22E	2023-01-24	54
USA	22E	2023-01-24	4
Utah	22E	2023-01-24	17
Vermont	22E	2023-01-24	10
Virginia	22E	2023-01-24	32
Washington	22E	2023-01-24	58
West Virginia	22E	2023-01-24	3
Wisconsin	22E	2023-01-24	24
Alaska	22E	2023-01-25	6
Arizona	22E	2023-01-25	10
Arkansas	22E	2023-01-25	8
California	22E	2023-01-25	210
Colorado	22E	2023-01-25	23
Connecticut	22E	2023-01-25	6
Delaware	22E	2023-01-25	2
Florida	22E	2023-01-25	41
Georgia	22E	2023-01-25	16
Hawaii	22E	2023-01-25	17
Idaho	22E	2023-01-25	3
Illinois	22E	2023-01-25	28
Indiana	22E	2023-01-25	3
Iowa	22E	2023-01-25	5
Kansas	22E	2023-01-25	6
Kentucky	22E	2023-01-25	5
Louisiana	22E	2023-01-25	17
Maine	22E	2023-01-25	6
Maryland	22E	2023-01-25	29
Massachusetts	22E	2023-01-25	10
Michigan	22E	2023-01-25	38
Minnesota	22E	2023-01-25	16
Mississippi	22E	2023-01-25	12
Missouri	22E	2023-01-25	3
Montana	22E	2023-01-25	1
Nebraska	22E	2023-01-25	3
Nevada	22E	2023-01-25	3
New Jersey	22E	2023-01-25	7
New Mexico	22E	2023-01-25	16
New York	22E	2023-01-25	23
North Carolina	22E	2023-01-25	43
Ohio	22E	2023-01-25	7
Oklahoma	22E	2023-01-25	5
Oregon	22E	2023-01-25	8
Pennsylvania	22E	2023-01-25	10
Puerto Rico	22E	2023-01-25	15
Rhode Island	22E	2023-01-25	2
South Carolina	22E	2023-01-25	20
South Dakota	22E	2023-01-25	2
Tennessee	22E	2023-01-25	22
Texas	22E	2023-01-25	51
USA	22E	2023-01-25	4
Utah	22E	2023-01-25	10
Vermont	22E	2023-01-25	1
Virginia	22E	2023-01-25	15
Washington	22E	2023-01-25	66
Washington DC	22E	2023-01-25	3
West Virginia	22E	2023-01-25	3
Wisconsin	22E	2023-01-25	22
Alabama	22E	2023-01-26	2
Alaska	22E	2023-01-26	9
Arizona	22E	2023-01-26	7
Arkansas	22E	2023-01-26	10
California	22E	2023-01-26	215
Colorado	22E	2023-01-26	12
Connecticut	22E	2023-01-26	2
Delaware	22E	2023-01-26	3
Florida	22E	2023-01-26	27
Georgia	22E	2023-01-26	20
Hawaii	22E	2023-01-26	11
Idaho	22E	2023-01-26	3
Illinois	22E	2023-01-26	49
Indiana	22E	2023-01-26	10
Iowa	22E	2023-01-26	8
Kansas	22E	2023-01-26	4
Kentucky	22E	2023-01-26	4
Louisiana	22E	2023-01-26	11
Maine	22E	2023-01-26	3
Maryland	22E	2023-01-26	16
Massachusetts	22E	2023-01-26	3
Michigan	22E	2023-01-26	34
Minnesota	22E	2023-01-26	21
Mississippi	22E	2023-01-26	6
Missouri	22E	2023-01-26	5
Montana	22E	2023-01-26	1
Nebraska	22E	2023-01-26	1
Nevada	22E	2023-01-26	5
New Hampshire	22E	2023-01-26	1
New Jersey	22E	2023-01-26	10
New Mexico	22E	2023-01-26	8
New York	22E	2023-01-26	37
North Carolina	22E	2023-01-26	42
North Dakota	22E	2023-01-26	2
Ohio	22E	2023-01-26	7
Oklahoma	22E	2023-01-26	5
Oregon	22E	2023-01-26	20
Pennsylvania	22E	2023-01-26	20
Puerto Rico	22E	2023-01-26	7
Rhode Island	22E	2023-01-26	1
South Carolina	22E	2023-01-26	12
South Dakota	22E	2023-01-26	1
Tennessee	22E	2023-01-26	17
Texas	22E	2023-01-26	54
USA	22E	2023-01-26	2
Utah	22E	2023-01-26	15
Vermont	22E	2023-01-26	3
Virginia	22E	2023-01-26	24
Washington	22E	2023-01-26	33
Washington DC	22E	2023-01-26	2
Wisconsin	22E	2023-01-26	13
Alabama	22E	2023-01-27	2
Alaska	22E	2023-01-27	2
Arizona	22E	2023-01-27	4
Arkansas	22E	2023-01-27	5
California	22E	2023-01-27	192
Colorado	22E	2023-01-27	13
Connecticut	22E	2023-01-27	6
Delaware	22E	2023-01-27	1
Florida	22E	2023-01-27	19
Georgia	22E	2023-01-27	11
Hawaii	22E	2023-01-27	7
Illinois	22E	2023-01-27	45
Indiana	22E	2023-01-27	4
Iowa	22E	2023-01-27	5
Kansas	22E	2023-01-27	5
Kentucky	22E	2023-01-27	4
Louisiana	22E	2023-01-27	10
Maine	22E	2023-01-27	3
Maryland	22E	2023-01-27	20
Massachusetts	22E	2023-01-27	7
Michigan	22E	2023-01-27	37
Minnesota	22E	2023-01-27	16
Mississippi	22E	2023-01-27	1
Missouri	22E	2023-01-27	5
Montana	22E	2023-01-27	1
Nebraska	22E	2023-01-27	5
Nevada	22E	2023-01-27	8
New Hampshire	22E	2023-01-27	1
New Jersey	22E	2023-01-27	11
New Mexico	22E	2023-01-27	6
New York	22E	2023-01-27	33
North Carolina	22E	2023-01-27	20
North Dakota	22E	2023-01-27	1
Ohio	22E	2023-01-27	8
Oklahoma	22E	2023-01-27	8
Oregon	22E	2023-01-27	9
Pennsylvania	22E	2023-01-27	16
Puerto Rico	22E	2023-01-27	11
Rhode Island	22E	2023-01-27	2
South Carolina	22E	2023-01-27	8
South Dakota	22E	2023-01-27	1
Tennessee	22E	2023-01-27	17
Texas	22E	2023-01-27	64
USA	22E	2023-01-27	1
Utah	22E	2023-01-27	10
Vermont	22E	2023-01-27	2
Virginia	22E	2023-01-27	15
Washington	22E	2023-01-27	16
West Virginia	22E	2023-01-27	2
Wisconsin	22E	2023-01-27	13
Alaska	22E	2023-01-28	1
Arizona	22E	2023-01-28	2
Arkansas	22E	2023-01-28	1
California	22E	2023-01-28	111
Colorado	22E	2023-01-28	9
Connecticut	22E	2023-01-28	2
Delaware	22E	2023-01-28	1
Florida	22E	2023-01-28	4
Georgia	22E	2023-01-28	10
Hawaii	22E	2023-01-28	8
Illinois	22E	2023-01-28	22
Indiana	22E	2023-01-28	4
Iowa	22E	2023-01-28	1
Kansas	22E	2023-01-28	1
Kentucky	22E	2023-01-28	3
Louisiana	22E	2023-01-28	2
Maine	22E	2023-01-28	1
Maryland	22E	2023-01-28	11
Michigan	22E	2023-01-28	19
Minnesota	22E	2023-01-28	11
Mississippi	22E	2023-01-28	3
Missouri	22E	2023-01-28	5
Nevada	22E	2023-01-28	6
New Jersey	22E	2023-01-28	10
New Mexico	22E	2023-01-28	4
New York	22E	2023-01-28	13
North Carolina	22E	2023-01-28	17
Ohio	22E	2023-01-28	4
Oklahoma	22E	2023-01-28	3
Oregon	22E	2023-01-28	12
Pennsylvania	22E	2023-01-28	13
Puerto Rico	22E	2023-01-28	8
South Carolina	22E	2023-01-28	9
Tennessee	22E	2023-01-28	12
Texas	22E	2023-01-28	52
Utah	22E	2023-01-28	13
Vermont	22E	2023-01-28	1
Virginia	22E	2023-01-28	20
Washington	22E	2023-01-28	17
Washington DC	22E	2023-01-28	1
West Virginia	22E	2023-01-28	1
Wisconsin	22E	2023-01-28	10
Alaska	22E	2023-01-29	2
Arizona	22E	2023-01-29	7
Arkansas	22E	2023-01-29	1
California	22E	2023-01-29	105
Colorado	22E	2023-01-29	12
Connecticut	22E	2023-01-29	6
Delaware	22E	2023-01-29	2
Florida	22E	2023-01-29	15
Georgia	22E	2023-01-29	8
Hawaii	22E	2023-01-29	5
Illinois	22E	2023-01-29	22
Indiana	22E	2023-01-29	7
Iowa	22E	2023-01-29	5
Kentucky	22E	2023-01-29	3
Louisiana	22E	2023-01-29	1
Maryland	22E	2023-01-29	19
Massachusetts	22E	2023-01-29	3
Michigan	22E	2023-01-29	10
Minnesota	22E	2023-01-29	9
Mississippi	22E	2023-01-29	1
Missouri	22E	2023-01-29	3
Nebraska	22E	2023-01-29	2
Nevada	22E	2023-01-29	5
New Jersey	22E	2023-01-29	7
New Mexico	22E	2023-01-29	4
New York	22E	2023-01-29	25
North Carolina	22E	2023-01-29	18
Ohio	22E	2023-01-29	5
Oregon	22E	2023-01-29	9
Pennsylvania	22E	2023-01-29	8
South Carolina	22E	2023-01-29	5
South Dakota	22E	2023-01-29	1
Tennessee	22E	2023-01-29	11
Texas	22E	2023-01-29	38
Utah	22E	2023-01-29	8
Vermont	22E	2023-01-29	1
Virginia	22E	2023-01-29	6
Washington	22E	2023-01-29	17
Washington DC	22E	2023-01-29	1
West Virginia	22E	2023-01-29	2
Wisconsin	22E	2023-01-29	6
Alaska	22E	2023-01-30	3
Arizona	22E	2023-01-30	16
Arkansas	22E	2023-01-30	7
California	22E	2023-01-30	224
Colorado	22E	2023-01-30	14
Connecticut	22E	2023-01-30	1
Delaware	22E	2023-01-30	3
Florida	22E	2023-01-30	39
Georgia	22E	2023-01-30	12
Hawaii	22E	2023-01-30	5
Illinois	22E	2023-01-30	45
Indiana	22E	2023-01-30	10
Iowa	22E	2023-01-30	8
Kansas	22E	2023-01-30	2
Kentucky	22E	2023-01-30	5
Louisiana	22E	2023-01-30	7
Maine	22E	2023-01-30	1
Maryland	22E	2023-01-30	14
Massachusetts	22E	2023-01-30	3
Michigan	22E	2023-01-30	26
Minnesota	22E	2023-01-30	10
Mississippi	22E	2023-01-30	10
Missouri	22E	2023-01-30	3
Nebraska	22E	2023-01-30	1
Nevada	22E	2023-01-30	8
New Jersey	22E	2023-01-30	17
New Mexico	22E	2023-01-30	9
New York	22E	2023-01-30	40
North Carolina	22E	2023-01-30	63
North Dakota	22E	2023-01-30	6
Ohio	22E	2023-01-30	18
Oklahoma	22E	2023-01-30	4
Oregon	22E	2023-01-30	21
Pennsylvania	22E	2023-01-30	20
Puerto Rico	22E	2023-01-30	4
Rhode Island	22E	2023-01-30	1
South Carolina	22E	2023-01-30	13
Tennessee	22E	2023-01-30	18
Texas	22E	2023-01-30	72
USA	22E	2023-01-30	4
Utah	22E	2023-01-30	14
Virginia	22E	2023-01-30	17
Washington	22E	2023-01-30	46
Washington DC	22E	2023-01-30	2
West Virginia	22E	2023-01-30	7
Wisconsin	22E	2023-01-30	28
Alaska	22E	2023-01-31	5
Arizona	22E	2023-01-31	6
Arkansas	22E	2023-01-31	1
California	22E	2023-01-31	175
Colorado	22E	2023-01-31	21
Connecticut	22E	2023-01-31	1
Delaware	22E	2023-01-31	1
Florida	22E	2023-01-31	10
Georgia	22E	2023-01-31	22
Hawaii	22E	2023-01-31	11
Idaho	22E	2023-01-31	1
Illinois	22E	2023-01-31	41
Indiana	22E	2023-01-31	4
Iowa	22E	2023-01-31	6
Kansas	22E	2023-01-31	4
Kentucky	22E	2023-01-31	5
Louisiana	22E	2023-01-31	18
Maine	22E	2023-01-31	1
Maryland	22E	2023-01-31	7
Massachusetts	22E	2023-01-31	5
Michigan	22E	2023-01-31	32
Minnesota	22E	2023-01-31	12
Mississippi	22E	2023-01-31	7
Missouri	22E	2023-01-31	5
Montana	22E	2023-01-31	2
Nebraska	22E	2023-01-31	4
Nevada	22E	2023-01-31	5
New Jersey	22E	2023-01-31	4
New Mexico	22E	2023-01-31	6
New York	22E	2023-01-31	28
North Carolina	22E	2023-01-31	30
North Dakota	22E	2023-01-31	4
Ohio	22E	2023-01-31	9
Oklahoma	22E	2023-01-31	2
Oregon	22E	2023-01-31	17
Pennsylvania	22E	2023-01-31	4
Puerto Rico	22E	2023-01-31	11
South Carolina	22E	2023-01-31	4
Tennessee	22E	2023-01-31	22
Texas	22E	2023-01-31	55
USA	22E	2023-01-31	2
Utah	22E	2023-01-31	11
Vermont	22E	2023-01-31	2
Virginia	22E	2023-01-31	19
Washington	22E	2023-01-31	59
Washington DC	22E	2023-01-31	1
West Virginia	22E	2023-01-31	2
Wisconsin	22E	2023-01-31	25
Wyoming	22E	2023-01-31	1
Arizona	22E	2023-02-01	14
Arkansas	22E	2023-02-01	1
California	22E	2023-02-01	195
Colorado	22E	2023-02-01	16
Delaware	22E	2023-02-01	1
Florida	22E	2023-02-01	16
Georgia	22E	2023-02-01	16
Hawaii	22E	2023-02-01	7
Idaho	22E	2023-02-01	3
Illinois	22E	2023-02-01	41
Indiana	22E	2023-02-01	7
Iowa	22E	2023-02-01	5
Kentucky	22E	2023-02-01	3
Louisiana	22E	2023-02-01	14
Maryland	22E	2023-02-01	8
Michigan	22E	2023-02-01	25
Minnesota	22E	2023-02-01	10
Mississippi	22E	2023-02-01	6
Missouri	22E	2023-02-01	5
Montana	22E	2023-02-01	1
Nebraska	22E	2023-02-01	1
Nevada	22E	2023-02-01	2
New Hampshire	22E	2023-02-01	2
New Jersey	22E	2023-02-01	1
New Mexico	22E	2023-02-01	12
New York	22E	2023-02-01	17
North Carolina	22E	2023-02-01	33
North Dakota	22E	2023-02-01	1
Ohio	22E	2023-02-01	8
Oklahoma	22E	2023-02-01	6
Oregon	22E	2023-02-01	9
Pennsylvania	22E	2023-02-01	8
Puerto Rico	22E	2023-02-01	5
South Carolina	22E	2023-02-01	11
South Dakota	22E	2023-02-01	5
Tennessee	22E	2023-02-01	15
Texas	22E	2023-02-01	40
Utah	22E	2023-02-01	9
Virginia	22E	2023-02-01	14
Washington	22E	2023-02-01	21
West Virginia	22E	2023-02-01	3
Wisconsin	22E	2023-02-01	11
Alabama	22E	2023-02-02	1
Alaska	22E	2023-02-02	4
Arizona	22E	2023-02-02	2
Arkansas	22E	2023-02-02	3
California	22E	2023-02-02	171
Colorado	22E	2023-02-02	15
Connecticut	22E	2023-02-02	3
Delaware	22E	2023-02-02	1
Florida	22E	2023-02-02	10
Georgia	22E	2023-02-02	17
Hawaii	22E	2023-02-02	4
Idaho	22E	2023-02-02	2
Illinois	22E	2023-02-02	33
Indiana	22E	2023-02-02	7
Iowa	22E	2023-02-02	5
Kansas	22E	2023-02-02	4
Louisiana	22E	2023-02-02	24
Maine	22E	2023-02-02	1
Maryland	22E	2023-02-02	13
Massachusetts	22E	2023-02-02	1
Michigan	22E	2023-02-02	13
Minnesota	22E	2023-02-02	8
Mississippi	22E	2023-02-02	3
Missouri	22E	2023-02-02	3
Nebraska	22E	2023-02-02	1
Nevada	22E	2023-02-02	7
New Hampshire	22E	2023-02-02	2
New Jersey	22E	2023-02-02	3
New Mexico	22E	2023-02-02	11
New York	22E	2023-02-02	24
North Carolina	22E	2023-02-02	38
North Dakota	22E	2023-02-02	1
Ohio	22E	2023-02-02	9
Oklahoma	22E	2023-02-02	4
Oregon	22E	2023-02-02	13
Pennsylvania	22E	2023-02-02	6
Puerto Rico	22E	2023-02-02	1
Rhode Island	22E	2023-02-02	2
South Carolina	22E	2023-02-02	12
South Dakota	22E	2023-02-02	1
Tennessee	22E	2023-02-02	14
Texas	22E	2023-02-02	50
USA	22E	2023-02-02	5
Utah	22E	2023-02-02	12
Virginia	22E	2023-02-02	14
Washington	22E	2023-02-02	33
Wisconsin	22E	2023-02-02	12
Alaska	22E	2023-02-03	1
Arizona	22E	2023-02-03	10
Arkansas	22E	2023-02-03	3
California	22E	2023-02-03	130
Colorado	22E	2023-02-03	17
Connecticut	22E	2023-02-03	6
Delaware	22E	2023-02-03	1
Florida	22E	2023-02-03	13
Georgia	22E	2023-02-03	12
Hawaii	22E	2023-02-03	9
Illinois	22E	2023-02-03	21
Indiana	22E	2023-02-03	3
Iowa	22E	2023-02-03	2
Kansas	22E	2023-02-03	1
Kentucky	22E	2023-02-03	6
Louisiana	22E	2023-02-03	5
Maine	22E	2023-02-03	1
Maryland	22E	2023-02-03	9
Michigan	22E	2023-02-03	28
Minnesota	22E	2023-02-03	8
Mississippi	22E	2023-02-03	4
Missouri	22E	2023-02-03	2
Nebraska	22E	2023-02-03	3
Nevada	22E	2023-02-03	7
New Jersey	22E	2023-02-03	11
New Mexico	22E	2023-02-03	10
New York	22E	2023-02-03	23
North Carolina	22E	2023-02-03	32
North Dakota	22E	2023-02-03	2
Ohio	22E	2023-02-03	9
Oregon	22E	2023-02-03	8
Pennsylvania	22E	2023-02-03	10
Puerto Rico	22E	2023-02-03	3
Rhode Island	22E	2023-02-03	3
South Carolina	22E	2023-02-03	16
South Dakota	22E	2023-02-03	1
Tennessee	22E	2023-02-03	14
Texas	22E	2023-02-03	52
USA	22E	2023-02-03	1
Utah	22E	2023-02-03	13
Virginia	22E	2023-02-03	10
Washington	22E	2023-02-03	43
West Virginia	22E	2023-02-03	2
Wisconsin	22E	2023-02-03	14
Alaska	22E	2023-02-04	4
Arizona	22E	2023-02-04	4
Arkansas	22E	2023-02-04	1
California	22E	2023-02-04	97
Colorado	22E	2023-02-04	4
Connecticut	22E	2023-02-04	3
Florida	22E	2023-02-04	8
Georgia	22E	2023-02-04	3
Hawaii	22E	2023-02-04	2
Illinois	22E	2023-02-04	5
Indiana	22E	2023-02-04	2
Iowa	22E	2023-02-04	2
Kentucky	22E	2023-02-04	1
Louisiana	22E	2023-02-04	6
Maryland	22E	2023-02-04	4
Massachusetts	22E	2023-02-04	1
Michigan	22E	2023-02-04	14
Minnesota	22E	2023-02-04	6
Mississippi	22E	2023-02-04	1
Missouri	22E	2023-02-04	5
Nebraska	22E	2023-02-04	2
Nevada	22E	2023-02-04	1
New Jersey	22E	2023-02-04	7
New Mexico	22E	2023-02-04	9
New York	22E	2023-02-04	15
North Carolina	22E	2023-02-04	16
North Dakota	22E	2023-02-04	1
Ohio	22E	2023-02-04	1
Oklahoma	22E	2023-02-04	1
Oregon	22E	2023-02-04	15
Pennsylvania	22E	2023-02-04	9
Puerto Rico	22E	2023-02-04	1
Rhode Island	22E	2023-02-04	1
South Carolina	22E	2023-02-04	3
Tennessee	22E	2023-02-04	4
Texas	22E	2023-02-04	42
Utah	22E	2023-02-04	3
Virginia	22E	2023-02-04	10
Washington	22E	2023-02-04	40
Wisconsin	22E	2023-02-04	5
Alabama	22E	2023-02-05	1
Arizona	22E	2023-02-05	7
Arkansas	22E	2023-02-05	1
California	22E	2023-02-05	116
Colorado	22E	2023-02-05	9
Connecticut	22E	2023-02-05	1
Delaware	22E	2023-02-05	1
Florida	22E	2023-02-05	10
Georgia	22E	2023-02-05	4
Hawaii	22E	2023-02-05	6
Illinois	22E	2023-02-05	7
Indiana	22E	2023-02-05	5
Iowa	22E	2023-02-05	1
Louisiana	22E	2023-02-05	3
Maryland	22E	2023-02-05	2
Michigan	22E	2023-02-05	8
Minnesota	22E	2023-02-05	8
Missouri	22E	2023-02-05	4
Nebraska	22E	2023-02-05	2
Nevada	22E	2023-02-05	8
New Jersey	22E	2023-02-05	5
New Mexico	22E	2023-02-05	5
New York	22E	2023-02-05	18
North Carolina	22E	2023-02-05	18
Ohio	22E	2023-02-05	5
Oklahoma	22E	2023-02-05	3
Oregon	22E	2023-02-05	11
Pennsylvania	22E	2023-02-05	4
South Carolina	22E	2023-02-05	10
South Dakota	22E	2023-02-05	2
Tennessee	22E	2023-02-05	5
Texas	22E	2023-02-05	19
Utah	22E	2023-02-05	4
Virginia	22E	2023-02-05	6
Washington	22E	2023-02-05	27
Washington DC	22E	2023-02-05	1
Wisconsin	22E	2023-02-05	9
Alabama	22E	2023-02-06	1
Alaska	22E	2023-02-06	1
Arizona	22E	2023-02-06	7
Arkansas	22E	2023-02-06	6
California	22E	2023-02-06	195
Colorado	22E	2023-02-06	19
Connecticut	22E	2023-02-06	2
Florida	22E	2023-02-06	25
Georgia	22E	2023-02-06	14
Hawaii	22E	2023-02-06	13
Idaho	22E	2023-02-06	1
Illinois	22E	2023-02-06	21
Indiana	22E	2023-02-06	7
Iowa	22E	2023-02-06	3
Kansas	22E	2023-02-06	1
Kentucky	22E	2023-02-06	5
Louisiana	22E	2023-02-06	13
Maryland	22E	2023-02-06	7
Massachusetts	22E	2023-02-06	4
Michigan	22E	2023-02-06	32
Minnesota	22E	2023-02-06	16
Mississippi	22E	2023-02-06	7
Missouri	22E	2023-02-06	7
Nebraska	22E	2023-02-06	3
Nevada	22E	2023-02-06	4
New Jersey	22E	2023-02-06	4
New Mexico	22E	2023-02-06	8
New York	22E	2023-02-06	28
North Carolina	22E	2023-02-06	44
North Dakota	22E	2023-02-06	4
Ohio	22E	2023-02-06	12
Oklahoma	22E	2023-02-06	2
Oregon	22E	2023-02-06	20
Pennsylvania	22E	2023-02-06	4
Puerto Rico	22E	2023-02-06	5
Rhode Island	22E	2023-02-06	1
South Carolina	22E	2023-02-06	8
Tennessee	22E	2023-02-06	16
Texas	22E	2023-02-06	53
Utah	22E	2023-02-06	13
Vermont	22E	2023-02-06	2
Virginia	22E	2023-02-06	10
Washington	22E	2023-02-06	38
West Virginia	22E	2023-02-06	1
Wisconsin	22E	2023-02-06	12
Alabama	22E	2023-02-07	1
Alaska	22E	2023-02-07	1
Arizona	22E	2023-02-07	4
Arkansas	22E	2023-02-07	2
California	22E	2023-02-07	163
Colorado	22E	2023-02-07	18
Connecticut	22E	2023-02-07	3
Delaware	22E	2023-02-07	1
Florida	22E	2023-02-07	14
Georgia	22E	2023-02-07	11
Hawaii	22E	2023-02-07	3
Idaho	22E	2023-02-07	2
Illinois	22E	2023-02-07	33
Indiana	22E	2023-02-07	8
Iowa	22E	2023-02-07	10
Kansas	22E	2023-02-07	4
Kentucky	22E	2023-02-07	2
Louisiana	22E	2023-02-07	9
Maine	22E	2023-02-07	1
Maryland	22E	2023-02-07	9
Massachusetts	22E	2023-02-07	3
Michigan	22E	2023-02-07	26
Minnesota	22E	2023-02-07	12
Mississippi	22E	2023-02-07	2
Missouri	22E	2023-02-07	3
Nebraska	22E	2023-02-07	7
Nevada	22E	2023-02-07	5
New Hampshire	22E	2023-02-07	1
New Jersey	22E	2023-02-07	4
New Mexico	22E	2023-02-07	12
New York	22E	2023-02-07	17
North Carolina	22E	2023-02-07	31
North Dakota	22E	2023-02-07	2
Ohio	22E	2023-02-07	10
Oklahoma	22E	2023-02-07	3
Oregon	22E	2023-02-07	11
Pennsylvania	22E	2023-02-07	18
Puerto Rico	22E	2023-02-07	4
South Carolina	22E	2023-02-07	4
South Dakota	22E	2023-02-07	1
Tennessee	22E	2023-02-07	7
Texas	22E	2023-02-07	40
USA	22E	2023-02-07	2
Utah	22E	2023-02-07	12
Vermont	22E	2023-02-07	1
Virginia	22E	2023-02-07	13
Washington	22E	2023-02-07	31
Washington DC	22E	2023-02-07	1
West Virginia	22E	2023-02-07	3
Wisconsin	22E	2023-02-07	10
Alaska	22E	2023-02-08	2
Arizona	22E	2023-02-08	2
Arkansas	22E	2023-02-08	3
California	22E	2023-02-08	169
Colorado	22E	2023-02-08	13
Connecticut	22E	2023-02-08	2
Delaware	22E	2023-02-08	1
Florida	22E	2023-02-08	16
Georgia	22E	2023-02-08	11
Hawaii	22E	2023-02-08	9
Illinois	22E	2023-02-08	46
Indiana	22E	2023-02-08	3
Kansas	22E	2023-02-08	2
Kentucky	22E	2023-02-08	4
Louisiana	22E	2023-02-08	11
Maryland	22E	2023-02-08	5
Massachusetts	22E	2023-02-08	1
Michigan	22E	2023-02-08	24
Minnesota	22E	2023-02-08	13
Mississippi	22E	2023-02-08	3
Missouri	22E	2023-02-08	4
Montana	22E	2023-02-08	2
Nebraska	22E	2023-02-08	1
Nevada	22E	2023-02-08	8
New Jersey	22E	2023-02-08	7
New Mexico	22E	2023-02-08	6
New York	22E	2023-02-08	21
North Carolina	22E	2023-02-08	18
North Dakota	22E	2023-02-08	1
Ohio	22E	2023-02-08	6
Oklahoma	22E	2023-02-08	1
Oregon	22E	2023-02-08	14
Pennsylvania	22E	2023-02-08	9
Puerto Rico	22E	2023-02-08	6
South Carolina	22E	2023-02-08	8
South Dakota	22E	2023-02-08	3
Tennessee	22E	2023-02-08	8
Texas	22E	2023-02-08	24
USA	22E	2023-02-08	1
Utah	22E	2023-02-08	8
Virginia	22E	2023-02-08	6
Washington	22E	2023-02-08	30
Washington DC	22E	2023-02-08	2
West Virginia	22E	2023-02-08	1
Wisconsin	22E	2023-02-08	14
Alabama	22E	2023-02-09	1
Alaska	22E	2023-02-09	1
Arizona	22E	2023-02-09	5
Arkansas	22E	2023-02-09	5
California	22E	2023-02-09	175
Colorado	22E	2023-02-09	6
Connecticut	22E	2023-02-09	5
Delaware	22E	2023-02-09	3
Florida	22E	2023-02-09	11
Georgia	22E	2023-02-09	4
Hawaii	22E	2023-02-09	8
Illinois	22E	2023-02-09	37
Indiana	22E	2023-02-09	3
Iowa	22E	2023-02-09	3
Kansas	22E	2023-02-09	2
Kentucky	22E	2023-02-09	2
Louisiana	22E	2023-02-09	16
Maryland	22E	2023-02-09	3
Massachusetts	22E	2023-02-09	1
Michigan	22E	2023-02-09	26
Minnesota	22E	2023-02-09	10
Mississippi	22E	2023-02-09	1
Nebraska	22E	2023-02-09	3
Nevada	22E	2023-02-09	7
New Hampshire	22E	2023-02-09	2
New Jersey	22E	2023-02-09	2
New Mexico	22E	2023-02-09	7
New York	22E	2023-02-09	15
North Carolina	22E	2023-02-09	18
North Dakota	22E	2023-02-09	2
Ohio	22E	2023-02-09	6
Oklahoma	22E	2023-02-09	3
Oregon	22E	2023-02-09	12
Pennsylvania	22E	2023-02-09	5
Puerto Rico	22E	2023-02-09	3
Rhode Island	22E	2023-02-09	1
South Carolina	22E	2023-02-09	4
Tennessee	22E	2023-02-09	12
Texas	22E	2023-02-09	32
USA	22E	2023-02-09	1
Utah	22E	2023-02-09	12
Virginia	22E	2023-02-09	11
Washington	22E	2023-02-09	24
Washington DC	22E	2023-02-09	1
Wisconsin	22E	2023-02-09	8
Arizona	22E	2023-02-10	4
Arkansas	22E	2023-02-10	4
California	22E	2023-02-10	119
Colorado	22E	2023-02-10	4
Florida	22E	2023-02-10	11
Georgia	22E	2023-02-10	1
Hawaii	22E	2023-02-10	4
Idaho	22E	2023-02-10	1
Illinois	22E	2023-02-10	26
Indiana	22E	2023-02-10	5
Iowa	22E	2023-02-10	5
Kansas	22E	2023-02-10	2
Kentucky	22E	2023-02-10	4
Louisiana	22E	2023-02-10	6
Maryland	22E	2023-02-10	7
Massachusetts	22E	2023-02-10	1
Michigan	22E	2023-02-10	19
Minnesota	22E	2023-02-10	6
Mississippi	22E	2023-02-10	5
Nebraska	22E	2023-02-10	2
Nevada	22E	2023-02-10	4
New Hampshire	22E	2023-02-10	1
New Jersey	22E	2023-02-10	4
New Mexico	22E	2023-02-10	6
New York	22E	2023-02-10	26
North Carolina	22E	2023-02-10	19
North Dakota	22E	2023-02-10	5
Ohio	22E	2023-02-10	7
Oregon	22E	2023-02-10	8
Pennsylvania	22E	2023-02-10	10
Rhode Island	22E	2023-02-10	1
South Carolina	22E	2023-02-10	4
South Dakota	22E	2023-02-10	3
Tennessee	22E	2023-02-10	8
Texas	22E	2023-02-10	35
USA	22E	2023-02-10	1
Utah	22E	2023-02-10	9
Virginia	22E	2023-02-10	6
Washington	22E	2023-02-10	16
West Virginia	22E	2023-02-10	2
Wisconsin	22E	2023-02-10	5
Wyoming	22E	2023-02-10	1
Alabama	22E	2023-02-11	1
Alaska	22E	2023-02-11	1
Arizona	22E	2023-02-11	3
California	22E	2023-02-11	84
