location	variant	date	sequences
United Kingdom	XBB.1.16	2023-12-15	2
Canada	XBB.1.16	2023-12-16	2
USA	XBB.1.16	2023-12-16	10
Canada	XBB.1.16	2023-12-17	1
France	XBB.1.16	2023-12-17	1
USA	XBB.1.16	2023-12-17	9
United Kingdom	XBB.1.16	2023-12-17	4
Canada	XBB.1.16	2023-12-18	2
France	XBB.1.16	2023-12-18	3
Germany	XBB.1.16	2023-12-18	1
South Korea	XBB.1.16	2023-12-18	1
USA	XBB.1.16	2023-12-18	6
United Kingdom	XBB.1.16	2023-12-18	3
Canada	XBB.1.16	2023-12-19	3
France	XBB.1.16	2023-12-19	1
USA	XBB.1.16	2023-12-19	6
United Kingdom	XBB.1.16	2023-12-19	1
Canada	XBB.1.16	2023-12-20	1
South Korea	XBB.1.16	2023-12-20	1
USA	XBB.1.16	2023-12-20	8
United Kingdom	XBB.1.16	2023-12-20	3
Canada	XBB.1.16	2023-12-21	1
USA	XBB.1.16	2023-12-21	7
United Kingdom	XBB.1.16	2023-12-21	2
Japan	XBB.1.16	2023-12-22	1
Mexico	XBB.1.16	2023-12-22	1
USA	XBB.1.16	2023-12-22	3
United Kingdom	XBB.1.16	2023-12-22	2
Canada	XBB.1.16	2023-12-23	1
USA	XBB.1.16	2023-12-23	4
United Kingdom	XBB.1.16	2023-12-23	2
Australia	XBB.1.16	2023-12-24	1
Canada	XBB.1.16	2023-12-24	1
Spain	XBB.1.16	2023-12-24	1
USA	XBB.1.16	2023-12-24	4
China	XBB.1.16	2023-12-25	1
Japan	XBB.1.16	2023-12-25	1
USA	XBB.1.16	2023-12-25	2
United Kingdom	XBB.1.16	2023-12-25	2
Canada	XBB.1.16	2023-12-26	1
USA	XBB.1.16	2023-12-26	10
USA	XBB.1.16	2023-12-27	7
USA	XBB.1.16	2023-12-28	6
Japan	XBB.1.16	2023-12-29	1
Mexico	XBB.1.16	2023-12-29	1
USA	XBB.1.16	2023-12-29	5
USA	XBB.1.16	2023-12-30	2
Canada	XBB.1.16	2023-12-31	1
USA	XBB.1.16	2023-12-31	2
Canada	XBB.1.16	2024-01-01	1
Mexico	XBB.1.16	2024-01-01	1
USA	XBB.1.16	2024-01-01	2
USA	XBB.1.16	2024-01-02	10
United Kingdom	XBB.1.16	2024-01-02	1
Japan	XBB.1.16	2024-01-03	1
Mexico	XBB.1.16	2024-01-03	1
USA	XBB.1.16	2024-01-03	5
USA	XBB.1.16	2024-01-04	3
United Kingdom	XBB.1.16	2024-01-04	1
USA	XBB.1.16	2024-01-05	1
USA	XBB.1.16	2024-01-06	4
USA	XBB.1.16	2024-01-07	3
Japan	XBB.1.16	2024-01-08	1
Mexico	XBB.1.16	2024-01-08	1
South Korea	XBB.1.16	2024-01-08	1
USA	XBB.1.16	2024-01-08	4
Japan	XBB.1.16	2024-01-09	1
USA	XBB.1.16	2024-01-09	1
United Kingdom	XBB.1.16	2024-01-09	3
Mexico	XBB.1.16	2024-01-10	2
USA	XBB.1.16	2024-01-10	2
Japan	XBB.1.16	2024-01-11	1
Mexico	XBB.1.16	2024-01-11	1
South Korea	XBB.1.16	2024-01-11	1
USA	XBB.1.16	2024-01-11	3
United Kingdom	XBB.1.16	2024-01-11	2
USA	XBB.1.16	2024-01-12	2
Japan	XBB.1.16	2024-01-14	1
USA	XBB.1.16	2024-01-14	3
Mexico	XBB.1.16	2024-01-15	1
Germany	XBB.1.16	2024-01-16	1
USA	XBB.1.16	2024-01-16	2
USA	XBB.1.16	2024-01-17	1
USA	XBB.1.16	2024-01-18	2
USA	XBB.1.16	2024-01-19	1
USA	XBB.1.16	2024-01-20	1
South Korea	XBB.1.16	2024-01-22	1
Japan	XBB.1.16	2024-01-24	1
USA	XBB.1.16	2024-01-24	2
Mexico	XBB.1.16	2024-01-25	1
USA	XBB.1.16	2024-01-28	1
USA	XBB.1.16	2024-01-29	1
United Kingdom	XBB.1.16	2024-02-02	1
Mexico	XBB.1.16	2024-02-08	1
USA	XBB.1.16	2024-02-08	1
USA	XBB.1.16	2024-02-10	1
South Korea	XBB.1.16	2024-02-13	1
USA	XBB.1.16	2024-02-13	1
Japan	XBB.1.16.1	2023-03-04	2
United Kingdom	XBB.1.16.1	2023-03-04	1
USA	XBB.1.16.1	2023-03-05	1
Australia	XBB.1.16.1	2023-03-06	1
USA	XBB.1.16.1	2023-03-06	1
Japan	XBB.1.16.1	2023-03-07	1
USA	XBB.1.16.1	2023-03-07	1
United Kingdom	XBB.1.16.1	2023-03-07	1
Canada	XBB.1.16.1	2023-03-08	1
Japan	XBB.1.16.1	2023-03-08	1
USA	XBB.1.16.1	2023-03-08	1
Japan	XBB.1.16.1	2023-03-09	4
USA	XBB.1.16.1	2023-03-09	2
Australia	XBB.1.16.1	2023-03-10	1
Japan	XBB.1.16.1	2023-03-10	1
USA	XBB.1.16.1	2023-03-10	1
United Kingdom	XBB.1.16.1	2023-03-10	1
USA	XBB.1.16.1	2023-03-11	3
Australia	XBB.1.16.1	2023-03-12	1
Japan	XBB.1.16.1	2023-03-12	1
United Kingdom	XBB.1.16.1	2023-03-12	1
Australia	XBB.1.16.1	2023-03-13	1
Canada	XBB.1.16.1	2023-03-13	1
Japan	XBB.1.16.1	2023-03-13	3
USA	XBB.1.16.1	2023-03-13	1
Australia	XBB.1.16.1	2023-03-14	1
Canada	XBB.1.16.1	2023-03-14	1
Japan	XBB.1.16.1	2023-03-14	3
USA	XBB.1.16.1	2023-03-14	2
Australia	XBB.1.16.1	2023-03-15	2
Japan	XBB.1.16.1	2023-03-15	1
USA	XBB.1.16.1	2023-03-15	2
Australia	XBB.1.16.1	2023-03-16	1
France	XBB.1.16.1	2023-03-16	1
Japan	XBB.1.16.1	2023-03-16	1
USA	XBB.1.16.1	2023-03-16	2
Australia	XBB.1.16.1	2023-03-17	2
Chile	XBB.1.16.1	2023-03-17	1
Japan	XBB.1.16.1	2023-03-17	5
USA	XBB.1.16.1	2023-03-17	5
United Kingdom	XBB.1.16.1	2023-03-17	10
Australia	XBB.1.16.1	2023-03-18	1
Japan	XBB.1.16.1	2023-03-18	2
United Kingdom	XBB.1.16.1	2023-03-18	1
Japan	XBB.1.16.1	2023-03-19	1
USA	XBB.1.16.1	2023-03-19	9
United Kingdom	XBB.1.16.1	2023-03-19	1
Australia	XBB.1.16.1	2023-03-20	1
Canada	XBB.1.16.1	2023-03-20	1
France	XBB.1.16.1	2023-03-20	6
Japan	XBB.1.16.1	2023-03-20	3
USA	XBB.1.16.1	2023-03-20	5
Australia	XBB.1.16.1	2023-03-21	3
Canada	XBB.1.16.1	2023-03-21	2
USA	XBB.1.16.1	2023-03-21	4
United Kingdom	XBB.1.16.1	2023-03-21	1
Australia	XBB.1.16.1	2023-03-22	5
Japan	XBB.1.16.1	2023-03-22	3
USA	XBB.1.16.1	2023-03-22	5
United Kingdom	XBB.1.16.1	2023-03-22	1
Australia	XBB.1.16.1	2023-03-23	2
Israel	XBB.1.16.1	2023-03-23	1
Japan	XBB.1.16.1	2023-03-23	5
South Korea	XBB.1.16.1	2023-03-23	2
USA	XBB.1.16.1	2023-03-23	3
Canada	XBB.1.16.1	2023-03-24	2
China	XBB.1.16.1	2023-03-24	1
Japan	XBB.1.16.1	2023-03-24	6
USA	XBB.1.16.1	2023-03-24	1
Australia	XBB.1.16.1	2023-03-25	2
Japan	XBB.1.16.1	2023-03-25	4
South Korea	XBB.1.16.1	2023-03-25	1
USA	XBB.1.16.1	2023-03-25	4
United Kingdom	XBB.1.16.1	2023-03-25	2
Australia	XBB.1.16.1	2023-03-26	1
Canada	XBB.1.16.1	2023-03-26	1
South Korea	XBB.1.16.1	2023-03-26	1
USA	XBB.1.16.1	2023-03-26	5
United Kingdom	XBB.1.16.1	2023-03-26	2
Australia	XBB.1.16.1	2023-03-27	5
Canada	XBB.1.16.1	2023-03-27	2
Japan	XBB.1.16.1	2023-03-27	12
USA	XBB.1.16.1	2023-03-27	11
United Kingdom	XBB.1.16.1	2023-03-27	1
Australia	XBB.1.16.1	2023-03-28	6
Canada	XBB.1.16.1	2023-03-28	2
Chile	XBB.1.16.1	2023-03-28	1
Japan	XBB.1.16.1	2023-03-28	7
USA	XBB.1.16.1	2023-03-28	5
Australia	XBB.1.16.1	2023-03-29	6
Canada	XBB.1.16.1	2023-03-29	1
USA	XBB.1.16.1	2023-03-29	5
United Kingdom	XBB.1.16.1	2023-03-29	1
Australia	XBB.1.16.1	2023-03-30	4
Canada	XBB.1.16.1	2023-03-30	3
China	XBB.1.16.1	2023-03-30	1
Japan	XBB.1.16.1	2023-03-30	7
USA	XBB.1.16.1	2023-03-30	8
United Kingdom	XBB.1.16.1	2023-03-30	2
Australia	XBB.1.16.1	2023-03-31	2
Canada	XBB.1.16.1	2023-03-31	1
China	XBB.1.16.1	2023-03-31	2
Israel	XBB.1.16.1	2023-03-31	1
Japan	XBB.1.16.1	2023-03-31	8
South Korea	XBB.1.16.1	2023-03-31	1
USA	XBB.1.16.1	2023-03-31	4
Australia	XBB.1.16.1	2023-04-01	2
China	XBB.1.16.1	2023-04-01	1
France	XBB.1.16.1	2023-04-01	1
Japan	XBB.1.16.1	2023-04-01	3
South Korea	XBB.1.16.1	2023-04-01	1
USA	XBB.1.16.1	2023-04-01	3
United Kingdom	XBB.1.16.1	2023-04-01	1
Australia	XBB.1.16.1	2023-04-02	8
China	XBB.1.16.1	2023-04-02	10
Japan	XBB.1.16.1	2023-04-02	2
South Korea	XBB.1.16.1	2023-04-02	2
USA	XBB.1.16.1	2023-04-02	1
Australia	XBB.1.16.1	2023-04-03	7
China	XBB.1.16.1	2023-04-03	1
France	XBB.1.16.1	2023-04-03	6
Japan	XBB.1.16.1	2023-04-03	9
South Korea	XBB.1.16.1	2023-04-03	2
USA	XBB.1.16.1	2023-04-03	6
Australia	XBB.1.16.1	2023-04-04	4
Canada	XBB.1.16.1	2023-04-04	1
Chile	XBB.1.16.1	2023-04-04	1
France	XBB.1.16.1	2023-04-04	3
Germany	XBB.1.16.1	2023-04-04	1
Japan	XBB.1.16.1	2023-04-04	9
USA	XBB.1.16.1	2023-04-04	6
United Kingdom	XBB.1.16.1	2023-04-04	1
Australia	XBB.1.16.1	2023-04-05	5
Canada	XBB.1.16.1	2023-04-05	2
China	XBB.1.16.1	2023-04-05	2
Japan	XBB.1.16.1	2023-04-05	7
South Korea	XBB.1.16.1	2023-04-05	3
USA	XBB.1.16.1	2023-04-05	7
United Kingdom	XBB.1.16.1	2023-04-05	1
Australia	XBB.1.16.1	2023-04-06	3
Germany	XBB.1.16.1	2023-04-06	1
Japan	XBB.1.16.1	2023-04-06	10
USA	XBB.1.16.1	2023-04-06	7
United Kingdom	XBB.1.16.1	2023-04-06	4
Australia	XBB.1.16.1	2023-04-07	3
Canada	XBB.1.16.1	2023-04-07	2
China	XBB.1.16.1	2023-04-07	1
Israel	XBB.1.16.1	2023-04-07	1
Japan	XBB.1.16.1	2023-04-07	7
South Korea	XBB.1.16.1	2023-04-07	1
USA	XBB.1.16.1	2023-04-07	5
Australia	XBB.1.16.1	2023-04-08	2
Canada	XBB.1.16.1	2023-04-08	1
Japan	XBB.1.16.1	2023-04-08	6
South Korea	XBB.1.16.1	2023-04-08	1
USA	XBB.1.16.1	2023-04-08	7
United Kingdom	XBB.1.16.1	2023-04-08	1
Australia	XBB.1.16.1	2023-04-09	5
Canada	XBB.1.16.1	2023-04-09	3
Japan	XBB.1.16.1	2023-04-09	3
South Korea	XBB.1.16.1	2023-04-09	2
USA	XBB.1.16.1	2023-04-09	8
United Kingdom	XBB.1.16.1	2023-04-09	2
Australia	XBB.1.16.1	2023-04-10	3
Canada	XBB.1.16.1	2023-04-10	1
China	XBB.1.16.1	2023-04-10	2
Japan	XBB.1.16.1	2023-04-10	11
USA	XBB.1.16.1	2023-04-10	1
United Kingdom	XBB.1.16.1	2023-04-10	2
Australia	XBB.1.16.1	2023-04-11	3
Canada	XBB.1.16.1	2023-04-11	6
Chile	XBB.1.16.1	2023-04-11	1
China	XBB.1.16.1	2023-04-11	1
France	XBB.1.16.1	2023-04-11	5
Japan	XBB.1.16.1	2023-04-11	7
USA	XBB.1.16.1	2023-04-11	14
United Kingdom	XBB.1.16.1	2023-04-11	1
Australia	XBB.1.16.1	2023-04-12	6
Canada	XBB.1.16.1	2023-04-12	1
France	XBB.1.16.1	2023-04-12	1
Japan	XBB.1.16.1	2023-04-12	10
South Korea	XBB.1.16.1	2023-04-12	1
USA	XBB.1.16.1	2023-04-12	22
United Kingdom	XBB.1.16.1	2023-04-12	2
Australia	XBB.1.16.1	2023-04-13	2
Canada	XBB.1.16.1	2023-04-13	3
China	XBB.1.16.1	2023-04-13	1
France	XBB.1.16.1	2023-04-13	1
Japan	XBB.1.16.1	2023-04-13	5
Mexico	XBB.1.16.1	2023-04-13	1
South Korea	XBB.1.16.1	2023-04-13	3
USA	XBB.1.16.1	2023-04-13	15
United Kingdom	XBB.1.16.1	2023-04-13	1
Australia	XBB.1.16.1	2023-04-14	9
Brazil	XBB.1.16.1	2023-04-14	1
France	XBB.1.16.1	2023-04-14	1
Japan	XBB.1.16.1	2023-04-14	13
South Korea	XBB.1.16.1	2023-04-14	1
Spain	XBB.1.16.1	2023-04-14	1
USA	XBB.1.16.1	2023-04-14	12
United Kingdom	XBB.1.16.1	2023-04-14	3
Australia	XBB.1.16.1	2023-04-15	2
Canada	XBB.1.16.1	2023-04-15	2
Japan	XBB.1.16.1	2023-04-15	13
South Korea	XBB.1.16.1	2023-04-15	6
USA	XBB.1.16.1	2023-04-15	13
United Kingdom	XBB.1.16.1	2023-04-15	5
Australia	XBB.1.16.1	2023-04-16	3
Canada	XBB.1.16.1	2023-04-16	1
China	XBB.1.16.1	2023-04-16	1
Japan	XBB.1.16.1	2023-04-16	4
South Korea	XBB.1.16.1	2023-04-16	3
USA	XBB.1.16.1	2023-04-16	4
United Kingdom	XBB.1.16.1	2023-04-16	1
Australia	XBB.1.16.1	2023-04-17	2
Canada	XBB.1.16.1	2023-04-17	4
China	XBB.1.16.1	2023-04-17	3
France	XBB.1.16.1	2023-04-17	3
Japan	XBB.1.16.1	2023-04-17	14
South Korea	XBB.1.16.1	2023-04-17	1
USA	XBB.1.16.1	2023-04-17	9
United Kingdom	XBB.1.16.1	2023-04-17	2
Australia	XBB.1.16.1	2023-04-18	7
China	XBB.1.16.1	2023-04-18	1
Japan	XBB.1.16.1	2023-04-18	8
South Korea	XBB.1.16.1	2023-04-18	2
USA	XBB.1.16.1	2023-04-18	23
United Kingdom	XBB.1.16.1	2023-04-18	3
Australia	XBB.1.16.1	2023-04-19	5
China	XBB.1.16.1	2023-04-19	3
Japan	XBB.1.16.1	2023-04-19	10
South Korea	XBB.1.16.1	2023-04-19	1
USA	XBB.1.16.1	2023-04-19	16
United Kingdom	XBB.1.16.1	2023-04-19	4
Australia	XBB.1.16.1	2023-04-20	17
China	XBB.1.16.1	2023-04-20	3
Japan	XBB.1.16.1	2023-04-20	7
South Korea	XBB.1.16.1	2023-04-20	10
USA	XBB.1.16.1	2023-04-20	8
United Kingdom	XBB.1.16.1	2023-04-20	2
Australia	XBB.1.16.1	2023-04-21	12
Canada	XBB.1.16.1	2023-04-21	1
China	XBB.1.16.1	2023-04-21	2
France	XBB.1.16.1	2023-04-21	2
Japan	XBB.1.16.1	2023-04-21	8
South Korea	XBB.1.16.1	2023-04-21	1
USA	XBB.1.16.1	2023-04-21	16
United Kingdom	XBB.1.16.1	2023-04-21	1
Australia	XBB.1.16.1	2023-04-22	4
Canada	XBB.1.16.1	2023-04-22	3
China	XBB.1.16.1	2023-04-22	2
Japan	XBB.1.16.1	2023-04-22	11
South Korea	XBB.1.16.1	2023-04-22	1
USA	XBB.1.16.1	2023-04-22	7
United Kingdom	XBB.1.16.1	2023-04-22	1
Australia	XBB.1.16.1	2023-04-23	3
Brazil	XBB.1.16.1	2023-04-23	1
China	XBB.1.16.1	2023-04-23	7
France	XBB.1.16.1	2023-04-23	1
Japan	XBB.1.16.1	2023-04-23	2
South Korea	XBB.1.16.1	2023-04-23	6
USA	XBB.1.16.1	2023-04-23	8
United Kingdom	XBB.1.16.1	2023-04-23	3
Australia	XBB.1.16.1	2023-04-24	6
Canada	XBB.1.16.1	2023-04-24	6
China	XBB.1.16.1	2023-04-24	1
France	XBB.1.16.1	2023-04-24	8
Japan	XBB.1.16.1	2023-04-24	19
South Korea	XBB.1.16.1	2023-04-24	2
USA	XBB.1.16.1	2023-04-24	16
United Kingdom	XBB.1.16.1	2023-04-24	4
Australia	XBB.1.16.1	2023-04-25	7
Canada	XBB.1.16.1	2023-04-25	1
China	XBB.1.16.1	2023-04-25	3
Germany	XBB.1.16.1	2023-04-25	1
Japan	XBB.1.16.1	2023-04-25	14
South Korea	XBB.1.16.1	2023-04-25	3
USA	XBB.1.16.1	2023-04-25	17
United Kingdom	XBB.1.16.1	2023-04-25	1
Australia	XBB.1.16.1	2023-04-26	15
Canada	XBB.1.16.1	2023-04-26	6
Chile	XBB.1.16.1	2023-04-26	1
China	XBB.1.16.1	2023-04-26	3
France	XBB.1.16.1	2023-04-26	6
Japan	XBB.1.16.1	2023-04-26	8
South Korea	XBB.1.16.1	2023-04-26	2
Spain	XBB.1.16.1	2023-04-26	1
USA	XBB.1.16.1	2023-04-26	18
United Kingdom	XBB.1.16.1	2023-04-26	2
Australia	XBB.1.16.1	2023-04-27	7
Canada	XBB.1.16.1	2023-04-27	4
France	XBB.1.16.1	2023-04-27	1
Japan	XBB.1.16.1	2023-04-27	17
South Korea	XBB.1.16.1	2023-04-27	3
USA	XBB.1.16.1	2023-04-27	12
United Kingdom	XBB.1.16.1	2023-04-27	2
Australia	XBB.1.16.1	2023-04-28	5
Canada	XBB.1.16.1	2023-04-28	4
China	XBB.1.16.1	2023-04-28	1
France	XBB.1.16.1	2023-04-28	1
Japan	XBB.1.16.1	2023-04-28	27
South Korea	XBB.1.16.1	2023-04-28	3
Spain	XBB.1.16.1	2023-04-28	1
USA	XBB.1.16.1	2023-04-28	17
United Kingdom	XBB.1.16.1	2023-04-28	2
Australia	XBB.1.16.1	2023-04-29	15
Canada	XBB.1.16.1	2023-04-29	2
France	XBB.1.16.1	2023-04-29	1
Japan	XBB.1.16.1	2023-04-29	4
South Korea	XBB.1.16.1	2023-04-29	1
USA	XBB.1.16.1	2023-04-29	6
United Kingdom	XBB.1.16.1	2023-04-29	1
Australia	XBB.1.16.1	2023-04-30	12
Canada	XBB.1.16.1	2023-04-30	11
China	XBB.1.16.1	2023-04-30	4
Japan	XBB.1.16.1	2023-04-30	4
South Korea	XBB.1.16.1	2023-04-30	2
USA	XBB.1.16.1	2023-04-30	4
United Kingdom	XBB.1.16.1	2023-04-30	2
Australia	XBB.1.16.1	2023-05-01	11
Canada	XBB.1.16.1	2023-05-01	10
China	XBB.1.16.1	2023-05-01	4
Japan	XBB.1.16.1	2023-05-01	25
South Korea	XBB.1.16.1	2023-05-01	1
USA	XBB.1.16.1	2023-05-01	17
United Kingdom	XBB.1.16.1	2023-05-01	4
Australia	XBB.1.16.1	2023-05-02	20
Canada	XBB.1.16.1	2023-05-02	2
Chile	XBB.1.16.1	2023-05-02	1
China	XBB.1.16.1	2023-05-02	1
France	XBB.1.16.1	2023-05-02	10
Japan	XBB.1.16.1	2023-05-02	9
South Korea	XBB.1.16.1	2023-05-02	4
USA	XBB.1.16.1	2023-05-02	18
United Kingdom	XBB.1.16.1	2023-05-02	1
Australia	XBB.1.16.1	2023-05-03	9
Canada	XBB.1.16.1	2023-05-03	3
China	XBB.1.16.1	2023-05-03	5
France	XBB.1.16.1	2023-05-03	6
Japan	XBB.1.16.1	2023-05-03	6
South Korea	XBB.1.16.1	2023-05-03	4
Spain	XBB.1.16.1	2023-05-03	3
USA	XBB.1.16.1	2023-05-03	13
United Kingdom	XBB.1.16.1	2023-05-03	2
Australia	XBB.1.16.1	2023-05-04	7
Canada	XBB.1.16.1	2023-05-04	13
China	XBB.1.16.1	2023-05-04	4
France	XBB.1.16.1	2023-05-04	2
Japan	XBB.1.16.1	2023-05-04	7
USA	XBB.1.16.1	2023-05-04	26
United Kingdom	XBB.1.16.1	2023-05-04	2
Australia	XBB.1.16.1	2023-05-05	8
Canada	XBB.1.16.1	2023-05-05	8
China	XBB.1.16.1	2023-05-05	8
France	XBB.1.16.1	2023-05-05	2
Japan	XBB.1.16.1	2023-05-05	13
South Korea	XBB.1.16.1	2023-05-05	4
USA	XBB.1.16.1	2023-05-05	17
United Kingdom	XBB.1.16.1	2023-05-05	3
Australia	XBB.1.16.1	2023-05-06	2
Canada	XBB.1.16.1	2023-05-06	4
China	XBB.1.16.1	2023-05-06	6
Japan	XBB.1.16.1	2023-05-06	22
South Korea	XBB.1.16.1	2023-05-06	5
Spain	XBB.1.16.1	2023-05-06	1
USA	XBB.1.16.1	2023-05-06	10
United Kingdom	XBB.1.16.1	2023-05-06	1
Australia	XBB.1.16.1	2023-05-07	7
Canada	XBB.1.16.1	2023-05-07	5
China	XBB.1.16.1	2023-05-07	2
France	XBB.1.16.1	2023-05-07	3
Japan	XBB.1.16.1	2023-05-07	9
Spain	XBB.1.16.1	2023-05-07	1
USA	XBB.1.16.1	2023-05-07	7
United Kingdom	XBB.1.16.1	2023-05-07	3
Australia	XBB.1.16.1	2023-05-08	3
Canada	XBB.1.16.1	2023-05-08	7
China	XBB.1.16.1	2023-05-08	5
France	XBB.1.16.1	2023-05-08	1
Germany	XBB.1.16.1	2023-05-08	1
Japan	XBB.1.16.1	2023-05-08	10
South Korea	XBB.1.16.1	2023-05-08	4
USA	XBB.1.16.1	2023-05-08	22
United Kingdom	XBB.1.16.1	2023-05-08	3
Australia	XBB.1.16.1	2023-05-09	15
Canada	XBB.1.16.1	2023-05-09	3
China	XBB.1.16.1	2023-05-09	5
France	XBB.1.16.1	2023-05-09	17
Japan	XBB.1.16.1	2023-05-09	7
South Korea	XBB.1.16.1	2023-05-09	3
Spain	XBB.1.16.1	2023-05-09	2
USA	XBB.1.16.1	2023-05-09	18
United Kingdom	XBB.1.16.1	2023-05-09	8
Australia	XBB.1.16.1	2023-05-10	14
Canada	XBB.1.16.1	2023-05-10	6
China	XBB.1.16.1	2023-05-10	5
France	XBB.1.16.1	2023-05-10	8
Germany	XBB.1.16.1	2023-05-10	1
Japan	XBB.1.16.1	2023-05-10	7
Mexico	XBB.1.16.1	2023-05-10	1
South Korea	XBB.1.16.1	2023-05-10	3
Spain	XBB.1.16.1	2023-05-10	3
USA	XBB.1.16.1	2023-05-10	26
United Kingdom	XBB.1.16.1	2023-05-10	4
Australia	XBB.1.16.1	2023-05-11	8
Canada	XBB.1.16.1	2023-05-11	2
China	XBB.1.16.1	2023-05-11	1
France	XBB.1.16.1	2023-05-11	3
Japan	XBB.1.16.1	2023-05-11	7
South Korea	XBB.1.16.1	2023-05-11	3
USA	XBB.1.16.1	2023-05-11	26
United Kingdom	XBB.1.16.1	2023-05-11	1
Australia	XBB.1.16.1	2023-05-12	17
Canada	XBB.1.16.1	2023-05-12	10
China	XBB.1.16.1	2023-05-12	5
France	XBB.1.16.1	2023-05-12	2
Japan	XBB.1.16.1	2023-05-12	14
South Korea	XBB.1.16.1	2023-05-12	4
Spain	XBB.1.16.1	2023-05-12	1
USA	XBB.1.16.1	2023-05-12	26
United Kingdom	XBB.1.16.1	2023-05-12	3
Australia	XBB.1.16.1	2023-05-13	9
Canada	XBB.1.16.1	2023-05-13	3
China	XBB.1.16.1	2023-05-13	3
France	XBB.1.16.1	2023-05-13	2
Germany	XBB.1.16.1	2023-05-13	1
Japan	XBB.1.16.1	2023-05-13	5
South Korea	XBB.1.16.1	2023-05-13	10
USA	XBB.1.16.1	2023-05-13	22
United Kingdom	XBB.1.16.1	2023-05-13	2
Australia	XBB.1.16.1	2023-05-14	6
Canada	XBB.1.16.1	2023-05-14	9
China	XBB.1.16.1	2023-05-14	9
Germany	XBB.1.16.1	2023-05-14	1
Japan	XBB.1.16.1	2023-05-14	1
South Korea	XBB.1.16.1	2023-05-14	5
Spain	XBB.1.16.1	2023-05-14	2
USA	XBB.1.16.1	2023-05-14	19
United Kingdom	XBB.1.16.1	2023-05-14	1
Australia	XBB.1.16.1	2023-05-15	5
Canada	XBB.1.16.1	2023-05-15	7
China	XBB.1.16.1	2023-05-15	13
France	XBB.1.16.1	2023-05-15	14
Germany	XBB.1.16.1	2023-05-15	1
Japan	XBB.1.16.1	2023-05-15	8
Mexico	XBB.1.16.1	2023-05-15	2
South Korea	XBB.1.16.1	2023-05-15	3
Spain	XBB.1.16.1	2023-05-15	1
USA	XBB.1.16.1	2023-05-15	24
United Kingdom	XBB.1.16.1	2023-05-15	5
Australia	XBB.1.16.1	2023-05-16	14
Canada	XBB.1.16.1	2023-05-16	3
China	XBB.1.16.1	2023-05-16	8
France	XBB.1.16.1	2023-05-16	4
Japan	XBB.1.16.1	2023-05-16	10
South Korea	XBB.1.16.1	2023-05-16	3
Spain	XBB.1.16.1	2023-05-16	1
USA	XBB.1.16.1	2023-05-16	22
United Kingdom	XBB.1.16.1	2023-05-16	1
Australia	XBB.1.16.1	2023-05-17	5
Canada	XBB.1.16.1	2023-05-17	2
China	XBB.1.16.1	2023-05-17	15
France	XBB.1.16.1	2023-05-17	3
Japan	XBB.1.16.1	2023-05-17	9
South Korea	XBB.1.16.1	2023-05-17	19
USA	XBB.1.16.1	2023-05-17	21
United Kingdom	XBB.1.16.1	2023-05-17	3
Australia	XBB.1.16.1	2023-05-18	7
Canada	XBB.1.16.1	2023-05-18	1
China	XBB.1.16.1	2023-05-18	6
Japan	XBB.1.16.1	2023-05-18	4
Spain	XBB.1.16.1	2023-05-18	1
USA	XBB.1.16.1	2023-05-18	19
United Kingdom	XBB.1.16.1	2023-05-18	6
Australia	XBB.1.16.1	2023-05-19	4
Canada	XBB.1.16.1	2023-05-19	2
China	XBB.1.16.1	2023-05-19	6
France	XBB.1.16.1	2023-05-19	2
Japan	XBB.1.16.1	2023-05-19	11
South Korea	XBB.1.16.1	2023-05-19	2
USA	XBB.1.16.1	2023-05-19	22
United Kingdom	XBB.1.16.1	2023-05-19	5
Australia	XBB.1.16.1	2023-05-20	8
Canada	XBB.1.16.1	2023-05-20	5
China	XBB.1.16.1	2023-05-20	5
France	XBB.1.16.1	2023-05-20	4
Japan	XBB.1.16.1	2023-05-20	4
South Korea	XBB.1.16.1	2023-05-20	4
Spain	XBB.1.16.1	2023-05-20	1
USA	XBB.1.16.1	2023-05-20	19
United Kingdom	XBB.1.16.1	2023-05-20	4
Australia	XBB.1.16.1	2023-05-21	10
Canada	XBB.1.16.1	2023-05-21	6
China	XBB.1.16.1	2023-05-21	17
France	XBB.1.16.1	2023-05-21	1
Japan	XBB.1.16.1	2023-05-21	3
South Korea	XBB.1.16.1	2023-05-21	7
USA	XBB.1.16.1	2023-05-21	24
United Kingdom	XBB.1.16.1	2023-05-21	3
Australia	XBB.1.16.1	2023-05-22	9
Canada	XBB.1.16.1	2023-05-22	12
China	XBB.1.16.1	2023-05-22	15
France	XBB.1.16.1	2023-05-22	22
Japan	XBB.1.16.1	2023-05-22	6
Mexico	XBB.1.16.1	2023-05-22	1
South Korea	XBB.1.16.1	2023-05-22	3
USA	XBB.1.16.1	2023-05-22	26
United Kingdom	XBB.1.16.1	2023-05-22	10
Australia	XBB.1.16.1	2023-05-23	8
Canada	XBB.1.16.1	2023-05-23	12
China	XBB.1.16.1	2023-05-23	9
France	XBB.1.16.1	2023-05-23	3
Japan	XBB.1.16.1	2023-05-23	6
Mexico	XBB.1.16.1	2023-05-23	1
South Korea	XBB.1.16.1	2023-05-23	5
Spain	XBB.1.16.1	2023-05-23	1
USA	XBB.1.16.1	2023-05-23	24
United Kingdom	XBB.1.16.1	2023-05-23	3
